CPARRADO,00000,SPAIN_Site,NA,SPAIN,40.0,-3.5,1,650
Year,Month,Day,Hour,Minute,GHI,DNI,DHI,Tdry,RH,Pres,Wspd,Wdir
2018,1,8,18,0,0.0,0,0.0,25,40,101325,1,180
2018,1,8,19,0,0.0,0,0.0,25,40,101325,1,180
2018,1,8,20,0,0.0,0,0.0,25,40,101325,1,180
2018,1,8,21,0,0.0,0,0.0,25,40,101325,1,180
2018,1,8,22,0,0.0,0,0.0,25,40,101325,1,180
2018,1,8,23,0,0.0,0,0.0,25,40,101325,1,180
2018,1,9,0,0,0.0,0,0.0,25,40,101325,1,180
2018,1,9,1,0,0.0,0,0.0,25,40,101325,1,180
2018,1,9,2,0,0.0,0,0.0,25,40,101325,1,180
2018,1,9,3,0,0.0,0,0.0,25,40,101325,1,180
2018,1,9,4,0,0.0,0,0.0,25,40,101325,1,180
2018,1,9,5,0,0.0,0,0.0,25,40,101325,1,180
2018,1,9,6,0,0.0,0,0.0,25,40,101325,1,180
2018,1,9,7,0,3.75,0,4.475,25,40,101325,1,180
2018,1,9,8,0,53.44,0,25.07,25,40,101325,1,180
2018,1,9,9,0,100.665,0,43.375,25,40,101325,1,180
2018,1,9,10,0,100.665,0,43.375,25,40,101325,1,180
2018,1,9,11,0,151.09,0,115.98,25,40,101325,1,180
2018,1,9,12,0,213.64,0,191.465,25,40,101325,1,180
2018,1,9,13,0,198.565,0,178.06,25,40,101325,1,180
2018,1,9,14,0,198.565,0,178.06,25,40,101325,1,180
2018,1,9,15,0,131.2,0,125.235,25,40,101325,1,180
2018,1,9,16,0,58.635,0,58.685,25,40,101325,1,180
2018,1,9,17,0,13.76,0,13.245,25,40,101325,1,180
2018,1,9,18,0,0.0,0,0.0,25,40,101325,1,180
2018,1,9,19,0,0.0,0,0.0,25,40,101325,1,180
2018,1,9,20,0,0.0,0,0.0,25,40,101325,1,180
2018,1,9,21,0,0.0,0,0.0,25,40,101325,1,180
2018,1,9,22,0,0.0,0,0.0,25,40,101325,1,180
2018,1,9,23,0,0.0,0,0.0,25,40,101325,1,180
2018,1,10,0,0,0.0,0,0.0,25,40,101325,1,180
2018,1,10,1,0,0.0,0,0.0,25,40,101325,1,180
2018,1,10,2,0,0.0,0,0.0,25,40,101325,1,180
2018,1,10,3,0,0.0,0,0.0,25,40,101325,1,180
2018,1,10,4,0,0.0,0,0.0,25,40,101325,1,180
2018,1,10,5,0,0.0,0,0.0,25,40,101325,1,180
2018,1,10,6,0,0.0,0,0.0,25,40,101325,1,180
2018,1,10,7,0,1.875,0,2.405,25,40,101325,1,180
2018,1,10,8,0,38.185,0,28.855,25,40,101325,1,180
2018,1,10,9,0,125.925,0,70.625,25,40,101325,1,180
2018,1,10,10,0,236.715,0,125.02,25,40,101325,1,180
2018,1,10,11,0,323.015,0,181.675,25,40,101325,1,180
2018,1,10,12,0,323.75,0,181.675,25,40,101325,1,180
2018,1,10,13,0,323.75,0,163.91,25,40,101325,1,180
2018,1,10,14,0,269.31,0,145.48,25,40,101325,1,180
2018,1,10,15,0,192.975,0,111.35,25,40,101325,1,180
2018,1,10,16,0,97.075,0,64.495,25,40,101325,1,180
2018,1,10,17,0,25.575,0,15.56,25,40,101325,1,180
2018,1,10,18,0,0.0,0,0.0,25,40,101325,1,180
2018,1,10,19,0,0.0,0,0.0,25,40,101325,1,180
